dev_id,dev_name
f5e4b4c5-232c-4f0e-b8b5-6600f53c9ab7,Jaehoon Safavi
f5e4fad7-4dca-45fb-8e43-53b18df7312c,keikun
f5e5eda3-58dc-4cf4-9aba-198e48eabc35,InvertMouse
f5ea10b8-a258-42c1-9136-53687633d58e,Huard Ouadi
f5ea4a07-e6b6-4d19-9806-d987c6388e2f,Silkweb Games
f5eb75e3-1373-4b19-9bca-b360bc94ced2,VArtStyleGames
f5ecad16-6780-4137-aef6-493a9f64d964,DigitalEZ
f5ede2bb-e056-4bbe-980b-e799d93e68af,SAME QUBE
f5efab8c-549f-4d94-8ae1-c58ff4bf23b3,Donald Dunbar
f5efe60f-05cd-4b1b-9f3a-f1b3e5f90a21,SaintWorks
f5f20447-28a5-4e5e-a194-e27727e6bc3d,realDragon
f5f23468-ae1a-4755-b732-4ecf1da14051,HYUNHEE LEE
f5f39aeb-0a2a-4923-9b2d-531f961a097b,Ben Busby
f5f3d5de-64c0-42fc-8d97-097b0fb91c46,Motor Strip Entertainment
f5f4bb58-a5bf-4f1c-8d2d-bb5cc119a31d,Wertex Games
f5f51995-224d-47d7-a613-1f497b964208,Taco Truck Games
f5f69990-8209-4f6d-a796-597143ed472b,Johan Pruys
f5f7c8cf-e4b7-4b13-8e02-c0429abbd943,TukeArt
f5f8f621-6624-4dde-a96e-f6b01621758f,Eldstorm Games
f5f9565e-69f4-482b-822b-af991de5394c,SideKick
f5f990af-85ed-4655-bc00-8c4800d874f6,VR-Connection
f5fa74bf-a097-4316-b462-e29f1672ba23,Bridget Hillje
f5fa8b6c-e6e3-4bd1-bc48-56c4ce1a7720,Davigo Studio
f5fbfa74-f4de-4ca9-bfcb-86365620e91a,Eridanus Industries
f5fcdae3-f77d-4a59-a55b-d42495e2ec71,DEADFACTORY
f5fdb39b-2441-49da-9304-c40b9f0cc0e6,CÃ©cile Amstad
f5fec730-405a-4075-813b-fea8ccac71f1,Epimetheus
f5fee58e-e115-4033-b107-0c91f5473c0a,Stepiral Studio
f5ffd51a-28c0-4cea-8617-34a7f5931b0e,Apex Studio
f6003900-5712-4e30-9efd-70f3748ed3b3,3-Fold Games
f60153d3-dab3-489f-92eb-80d1aa7b1811,Official LAMBs
f6028643-77b4-44bc-8a34-41d5ba1d9211,Abstacle
f60314be-8d3b-4653-9cf5-7ffdaf6834d1,Igor Migun
f6039541-fc0d-47b3-b9b8-0ca5fa7804ba,GiantJump
f604d554-d5b3-40e3-a6ff-2e98f7260153,Brian O'Keefe
f60572be-3c20-4cc0-a474-477a6b1284c4,Lusus Omnibus
f605a569-0be7-48ec-b069-b5cb6516d554,Cultivation Studio
f6086004-9c06-438e-b401-c9b9b4c5f2bf,Penny McDonald
f60967d1-cce6-4492-a1f2-9a6cac1c109f,Suhas Palwai
f60b19cf-48c0-4e0b-9589-d58f52eb64af,YUKIUSAGI Games
f60beed8-3da2-4f53-868e-7a0456f39314,Koalabs
f60cce6c-d344-4818-9893-ba182af6fa39,penkastudio
f60ceb9c-dc3d-490d-80df-edab295a70a2,RonEvansGameDev
f60d6922-e135-4c9d-81db-a4c42d233270,Team & Target Game Studios
f60d8b47-a47a-41f8-9ec3-df73d864d73e,Darius Bucataru
f60e2662-aa8e-46bc-9ffd-98d112308d41,PBFP
f6114bfc-4882-43ae-b2fb-5ec2a2c7bde4,PolincGames
f612657d-b1ce-4666-925f-3adbd760dd72,Coin Crew Games
f613c5aa-64c1-417b-aadc-188b6fd6a1a3,dongxujuan
f614ae81-7da8-4328-9c3d-aceebe328bc9,1122é¡¹ç›®ç»„
f6152f6b-be52-4a0d-a2df-aceffaa3ea57,é¾™ç§‘æ¸¸æˆ�LONG Game
f61804aa-0787-4b2e-8d58-58bdb65a1a4c,HanTianInfo
f61822c9-84e3-4593-ad36-6efb68010f23,Dementori
f6189671-5a01-429d-b6a5-b01ff52d6a7c,Josh Tam Universe
f6189eae-a902-47a2-afa3-035539a5a1c4,Michael Pelletier
f618ecbe-03ce-4f72-a303-74a3f372dae6,Metal Head Games
f61933d0-f3fb-4420-ad18-df759bca4578,Node Viar
f61b6eea-48fb-4b29-836b-e48f87230d2e,Galaxy Game Studio
f61cb324-6777-40c9-bc4f-aa125664f1a0,Kogei
f61cdf59-554a-45bf-b26f-b1e0d79efaec,vaniloput games
f61d4cd2-816b-4880-8e50-e7839efc53e7,Pineconedemon Studio
f61e457e-42b9-422f-a453-c96c5163bee5,RobertDeadth Games
f61f5adc-d201-4d4f-a1e1-36ba78e99100,Reddoll Srl
f6226f61-a840-4df6-9a73-739bfb9dac23,Rukashi
f62296ae-87ed-44be-976e-000c57887c48,Days of Wonder
f624f4a8-256c-41f2-8a3f-7fe5d2ab2115,Rasul Mono
f62873bc-48b8-4608-b330-1d4d2077d601,HEAD GMZ
f629d818-1e5d-4a94-9f5e-28a1265b6bda,Andrew Bates
f62bd811-f448-473c-b4cd-25f0d2d38351,Alex Crafts Bits
f62be012-3325-4da6-b689-618450c1ce84,Affliction Networks
f62c50ad-92b4-41b1-be36-42e585092272,Icy Mountain Studios
f62da168-cc1b-46dd-86b2-ff6b2e4355da,Palladine Studios
f62e43aa-10ca-476c-b502-f010d09a2b83,Laush Studio
f62ff00e-e6d7-4f55-b38b-87787940a3f2,VoidByte
f630790e-76d7-4791-8243-09c6f9b4fb41,CoolJosh3k
f6320350-f377-48fd-a55a-c6e8b1304723,Mudstorm Studio
f634c31a-da2a-442f-9b1c-248642a75e8d,"Clappers, Inc."
f639be31-782e-48e6-bc56-53ceeb64101f,Snain
f63bfcc1-95a0-442d-ac25-f597cc682cb3,LazyTomato
f63d098d-c002-4c53-b7c2-9db7d158a364,Jay Adams
f6402cff-2123-4f66-80ef-47d015e92877,Cameron Baxter
f641494f-eb5b-4ba6-b355-b98d4fa75574,MME
f6429965-0fae-415e-962f-9b4a242acafe,Fraser.T
f6429be8-7909-49c5-80bb-f0d5648339b5,Mojo Bones
f6433c88-9f69-4d80-927b-175642314ef5,Long Division LLC
f645588d-3980-4c55-9929-e21d2ab96b5d,Glitchy Games
f6457b30-678f-4d04-825a-5e497d680bad,AeroRider
f6475317-9fcd-4ea5-9409-95db8183772a,Sonic-Alpha
f647ad80-9867-4811-9d0f-e92fb658cdb1,ImagineEngline
f6492600-32d9-4e6a-9f17-ea0edbbc9ab0,Team Clockworks
f649f4d4-8355-464b-a1a6-9cb74eb8e48c,Davit Andreasyan
f64a470a-bebf-48bb-8a62-ce4d68ebd0ba,AlchemistsGames
f64cd37d-6d2a-4744-a1df-5ef7822c460a,PIXLbound
f64f8546-81c8-4e74-9329-fc4cc22ecfab,Xpux
f650151c-1886-4681-aa5f-570a25d9742b,LWGAMEJAPAN
f650b469-ace8-4775-b3ff-83b5f3b82609,VA Games
f6512c3c-e5a7-4d20-8761-78482cdc0cfd,Cole and Jordan Studios
f651f26c-6885-48c6-ad95-30d085385adc,HKGamesStudio
f65279e4-c911-4304-97ce-9c9defac5fdf,Dmitrii Susloparov
f6528c60-22bd-4595-9cb1-b0ec53317909,Badru
f65315b0-6094-4813-b3ef-09dc47820799,Next Level Entertainment
f654196a-42cd-4994-b586-a07246ed8617,Fractal Blue Entertainment
f65482be-a88b-4d19-b051-11278feed206,Pupuya Games
f65b8307-34f8-4349-8351-73409891cb79,Malignant Potato
f65c7922-dc2a-4f82-8389-e97e87c2a4b4,Sugar Star
f65d4719-1f22-4450-a286-16a3c7a71d1d,èš�å¤©å›½
f65d998a-e24a-4e00-8c6c-097ab34c1528,BTD Enterprises Incorporated
f65dbab4-ba4c-4f7d-a0fa-9732f61d29b5,Mega Crit Games
f65fbf85-6e92-48d8-88aa-198388644a19,Giorgi Abelashvili
f6608025-d593-42f1-a5ce-49d000f842fc,Richard R.
f6609ef5-82ec-488c-97bf-fc76975ac7c5,Nord GS
f660e5f0-d455-4a9d-81dd-0992d4870a4c,Oct.Rev.Works
f6622660-cf4c-47c3-ae20-9bef347c57dd,Kiririn
f6629b71-9a2c-47fc-be48-f98023d5de28,Darren Dooley
f6642f2f-ca23-484e-8361-db45f020b1c6,Strangest.io
f664acb9-bf01-4ead-aec5-f5d4d7b1402e,Studio LEF
f665034e-115a-455c-b4db-e472e4bda957,Kaverini Korp
f6658783-7cc4-4135-a3e7-f677fead80ad,Unigine Corp.
f666c674-06b5-4d71-8b0d-ca3f0522d208,PBKN
f6675640-65a6-4ade-abf0-7bede758f3b2,SpicyFuse
f66b56c4-7d5f-4915-ae79-cd6c400aacd0,Monohand Games
f66c0974-e503-447d-a5f4-c6842c0576b5,Guynelk ROSAMONT
f66e2d7b-aaf4-4f61-84f1-cf1cd4928d2c,oyu
f66e3fff-2bd3-4405-9523-4341bc308424,Bone Collectors
f670162e-4ec6-4329-a7aa-a1dd96115632,Tunermaxx Media GmbH
f67055d8-6ac0-4bfb-a212-2e612c816911,Siskos Alexandros
f6712216-d117-42ec-84fe-b07f0fcb72ce,CETVE LLC
f672da77-c5b5-4d5e-a76f-fc0bbaf59680,Kevin Adams
f6737327-267d-4750-8227-bc6bf3096f0b,Grocery Guys
f674807e-7de9-4c63-b3cc-ddf677d7ea88,Tisnart
f674d408-b4ce-4f08-9f01-af22473d2159,Orrery Games
f674d553-b8cc-4004-a505-2570f5d01a7a,å°�çŸ©å·¥ä½œå®¤
f6757acd-3694-4aec-bed4-ac0179ca77b4,Michel
f6762034-433c-4856-b8a9-e40aa43f21d3,Recently Played
f67625ed-ee98-4c54-b722-dc81a6600b64,ã‚¢ãƒˆãƒªã‚¨ã�•ã��ã‚‰ (Atelier Sakura)
f6778fda-7b1c-4169-a912-77258e2ba914,æŒ‡å°–æ¸¸é�“
f67b0921-dec2-4aa1-a437-e2dbb447b05b,Paul Howald
f67cd8e9-efd7-4a1e-95a3-f837fb3bcf28,"YGGDRAZIL GROUP PUBLIC CO.,LTD"
f67e1d68-4cc4-490d-829c-bc29dd1dbcbf,Corrosive Studios LLC
f67e4c65-5c00-4fad-ab68-f1af5db17ad0,KAMINARI GAMES Inc.
f67e8422-b714-4586-985b-333850ac3f37,Trevor Alex
f67ebe15-d73c-41cd-9ef0-112db5a62c86,piratecat games
f680c647-84b0-4a5b-936c-7a23dab82473,Dani Gas
f681fd52-fadd-4d26-8ce7-a4b8fec4444c,"KADOKAWA GAMES, LTD."
f6846571-2f5a-4aa2-ae70-248ae485388a,Parrexion Games
f6859ced-db02-43fb-86c5-da81cb5b3fb5,Pauline Game
f6898283-461e-42ee-910a-a3aa321129b7,Luke Fanning
f68ad5c8-fa56-4297-8224-868b37ea47ec,Rat Cliff Games
f68c702d-02e4-498a-8c82-77e105af7255,Epyphany Games
f68cbd27-27b4-4cab-b0e3-b30180a3af93,Cashgrab LSC
f68db4ad-a06f-4bad-94e4-fd26c7e86899,Buffelo Games
f68e3313-e0c8-429e-8671-03132c46a6d9,Daniil Volgutskov
f69089c0-ac87-45f0-8f2f-d27f9c64f98b,EXLIGHT
f690a7a6-f54d-4d55-aada-b9a9fcbd4c1c,Koboi Interactive
f69208f4-faff-410e-a925-66d66bf21051,Lokin
f69333a3-0666-4cb3-8886-b47dffb000a4,BonjourAI
f6938ef4-680d-4624-8201-6c54f94551a0,Bad Dream Games
f6966be8-3924-45f7-931b-2f6e96724380,sprise
f696f7f5-cf9c-4b79-a350-5b8febc04c60,Rashin Game Studio
f697098a-d733-40af-b056-4985fdaf964d,WildMonkey
f6974020-f516-462b-8e6f-8e9ead70fed5,Digital Waifus
f6983a3d-41ef-4e96-8933-25ee4209cade,Rei Vax
f69a1ebe-7688-4fd4-8f67-3aa85b63eb3c,Rivernotch Game Studio
f69cc232-58f7-4a1c-b58f-acafbda6d045,GameWorks Studio Latam
f69e73e3-fdaa-4d37-b801-247140e850ff,Chunkybox Games
f69f4273-1239-4757-92c7-8753d8e1ff69,Insert No Coin
f69f93b1-aecf-4150-ae4b-23edfd5909b1,Unicorn Games Studio
f69ff917-8551-4cc0-a617-b36dd8ce4970,ICCreations
f6a05ac7-a864-4ab6-a42c-c5915b34bf1b,Mayj Studios
f6a0ce4b-2fc5-4ba9-b5b2-57615825878e,Troca O Jogo
f6a12a44-83d4-4a1b-b92f-2573f7a9b5e6,Wilson The Ball
f6a2d617-e053-47d2-a37d-23b76b17676a,ExperaGameStudio
f6a4c064-02bd-4dfe-a3f9-bbf93fee7bee,ReiVax
f6a58e65-e172-4b3e-981a-e271994c159e,Freebird Games 2008
f6a642a0-5caf-4ccb-9480-4dd5e5e3b33e,Hyper Awesome Entertainment
f6a82a95-e444-4a1d-bc02-196cba841a90,Flow Combine
f6a93619-3dbe-4c0e-81fe-326e620e9aad,Woah_maaan
f6a98d86-9934-4e5b-9ce6-b3e10940b56d,MIG Studios
f6ac2fb0-ca09-47dd-83ce-f1c6bb812852,Lewd Digital
f6ad15ed-5267-4c9c-b181-9a47ebbb856d,imophi
f6b33ae0-25de-4d49-b570-0c761e0b06f2,ThatSonicGamer
f6b50df4-b731-42d4-a23e-0567bd239f7b,Ravendeer
f6b63590-a4c5-4815-ae20-6fd374900af1,John Rais
f6b657ed-c519-47bd-ace7-5c59afad556f,Team 17 Digital Ltd
f6b6fcc6-9a13-4644-8721-850ad76b9bcd,4Co
f6b75045-236b-4f71-a778-ec507f06fc68,Dead Unicorn
f6ba7ea1-e0c6-40a7-bbc8-0198ff9b4122,Wildman
f6bc5468-7648-4948-ae1c-062c8bef509d,"Dejobaan Games, LLC"
f6c0f65d-bd4c-4f30-b277-fd55c7bd112e,GUTS Department
f6c10ce4-ab42-4895-bb05-4e35fad75afd,EC Games
f6c12a19-f8af-415a-be17-30e66ed8c2dc,mikai inc.
f6c18203-adca-4799-becf-9ce3a707c172,Phoenix
f6c320dd-38eb-4b54-9d8f-bb48abf8d683,Electric Moose
f6c3d3f0-c589-4c29-b542-f8c626094749,"Voocle, Inc"
f6c43761-4350-4055-ae0a-13d45726f9f4,Mururunsoft
f6c46e03-c145-4670-b40e-9c06469fc54c,Harvey Interactive
f6c475ed-1677-4393-944e-4c61f503acd5,Lucy's Playground
f6c532f0-3b33-4f48-b183-3c05c73b8e79,Lance Littleton
f6c53c9d-c6d6-4ada-b0e7-185b18485569,ZathGames
f6c58ec6-5e06-40ab-b1a5-5ac366c9e49f,Studio Kumiho
f6c5d602-1db8-4783-8d72-5f2b83be9fd1,Team Ladybug
f6c63b2a-96fe-47f8-aec1-f6b396c5ca0c,Rocket Tech
f6c6e776-6b7a-4f07-b691-861fe2d8ff89,FleurBird
f6c9b9df-b9c4-4b28-b873-cc07f17b721d,Foursaken Media
f6cab10f-26a7-4ab5-a8be-9cf904e29b04,2 Beards Games
f6cbdf6d-462e-48e3-bcdd-1194b84a93f1,Mi-Clos Studio
f6d184fe-69b6-40f1-9f41-5e360bb8644e,MindRend Technologies
f6d2890c-5e52-4f2d-9eb7-9e09104cf3d8,pg_bassist
f6d2fc69-d0d4-4a27-9752-6f747af6b0dd,Hoshimadara Lab.
f6d3401d-b3c1-4a92-a43b-7cde074b5cc0,Nick Ryz
f6d408da-b92f-4e22-bdbd-0a9678e7d816,è¿™ä½œè€…æœ‰æ¯’
f6d46816-399b-41e4-a933-90361f0b6c03,Cypics
f6d4a30c-a2c0-40b6-a7a0-e4ee8da61aed,Arvur
f6d76660-2f3c-451c-8b35-d5b0a71a0af1,PotionC
f6d8550c-42c7-4665-9f61-99de7abf44e4,Katsudou Mangaya
f6d87e0c-fa7b-492a-a97a-231f19a20740,Evil Bunneh
f6d97064-48fd-4f57-a1ca-05d87e2686ad,OrgAction LLC
f6d9d324-4b2f-46ef-9dce-d3f878850e8d,Ishtar Games Inc.
f6d9f4e6-1a48-461b-b6e3-5294b330114e,DascuMaru
f6dab8c4-e5ef-4417-8c06-7ecd8ccadf27,Horror Game Studio
f6db6334-980f-4be5-8aee-0b7929a8eb7f,Jsmael Stieger
f6db6a33-6d47-4b27-bdea-03dc8ceafbcc,ãƒ•ã‚©ãƒˆã‚·ãƒ§è�·äºº
f6db7c89-6e98-4292-a9d2-3b65f1a7ff42,"Cyborg Syndicate, LLC"
f6dbfe88-f8b4-4e7b-aee4-48c361d82ca5,NiYOtan
f6dc6ea6-b265-494b-b11c-d054965d9510,Ghere Games
f6de3612-bc20-4ee4-9f2e-d8644b207c0c,J-Bradford
f6df20f1-90bc-4303-962c-859b77a628c9,Cowleyfornia Studios
f6dfbc15-890d-46ce-9702-f4896bc78489,Mk-II
f6e0310a-2d8f-474d-8b87-057a2004c4ec,Jeffrey Marsh
f6e289ea-6006-4c35-ad83-4174c827df34,Motoda Media
f6e3f721-12bb-42b2-840b-5e285d54403f,Microtaur
f6e4135e-c8e1-45f2-ba1d-38bc0e9750b2,Sebastien Penverne
f6e4fde6-ab1d-4fe1-94b7-34ff45f145de,Cold Beam Games
f6e6d90c-d37b-4cb2-bc58-084033ca482f,azucat
f6e80a7a-3ee7-47c7-b4b6-5a88209f1001,Heavy Pepper Inc.
f6eaa37a-07a7-425f-80b1-8375f8a17713,Event Horizon
f6ebf164-9f08-4f5f-8862-c58edc701bfa,Marcin Jarkiewicz
f6eddec7-d660-414b-99a4-de7486d77511,Bear Feet Games
f6ee5f32-76a0-46d6-9064-09ff3463fb58,Sketchy Ceviche
f6ef5a16-727d-48d3-a73b-fcbae5514110,Lavidimus
f6f28029-77da-461f-99f0-7b87daf57d8c,Chronic Logic
f6f64637-c6de-488e-9639-8344bfdf79c2,Gerald Lynch
f6f6837e-1ee2-40d3-bc33-eeee4a98fe50,Coresaken
f6f80198-a950-480f-8d35-c6efff8a71e6,Mr Tomatus
f6f88cb3-6785-4216-ab27-eb7637298153,Andrei Cibotariu
f6f8eb3a-a00a-47cd-ac7c-3f366e1cdad9,Yannstr
f6f91747-0c2e-404e-a287-ddc5cedbdac8,Mojang
f6fbc81a-eb42-46e1-85f5-0ff47a357caf,Crabby Team
f6fc6a3b-d3db-4c68-a1a5-9d37b9aaaff2,OriGaminc
f70066d9-de31-45dd-9716-9c46ceabbd80,Fantasy Game
f7027228-743f-4756-a166-9fe73493bfd8,Eugene Tan Jianpeng
f702b275-7dd5-4001-9280-c16b5b1c43da,Adam Betz
f704111c-e1c7-4f67-a815-1c5cb43a23ff,Studio Wokkel
f70412bd-47a9-4fa3-bf46-1b4704be0108,GGGamesDesigns
f7043af5-01b9-4ce3-8612-d240024290d7,AndHeGames
f7046fb3-2e79-42b0-b5b7-b373ce4ec91a,Zu Digital
f706f1e4-5328-431b-a999-eeb4f19a9586,Maccima Games
f707ebc9-b082-43d1-8e77-fb755c73bebe,Rectangle Eyes
f708c90d-3499-460d-8725-8794b505c6af,YUANWEIZHE
f708ddb1-7338-4c43-bd24-d3be7e0c72ce,Rokie Camp Studio
f7092d16-3387-4df4-a29f-a8f304778895,Filip Buzov
f70b1057-deab-48ae-82dd-0ddd22287ba0,Tommosaur
f70bc340-45d3-4424-b17e-d48cbde694c3,Boomfire Games
f70c7668-00bc-4c60-8462-b1d4f791dbdd,Mauro Bambozzi
f70eb068-f11b-487f-ac0d-78dfbf4eb096,JackalopeHouse
f70f7a22-b8cb-474e-be70-d5982d22764b,PolyCrunch Games
f7107296-7126-45a9-9ea9-abba37f9d2a4,Lion Castle
f711f61a-fc82-4854-af2a-6050629e20ac,Larin Nikita Viktorovich
f712a17e-5ae4-476b-a956-6661f427fe9e,Piece of Voxel
f7139c4f-6c20-4b4e-b807-06d41128008b,Chris Farina
f715a220-38e7-443d-8cc3-c210a1b6526e,"Songplay Gaming Cartel, LLC"
f7170876-7e34-4756-a72c-15b6926068a6,æ��å°”
f7171e21-297c-46c7-a780-47066783ba58,FrozenStudio
f717b9a9-f964-4da2-a510-6f49be442da1,Bug Bounty Games
f71ad76b-d22a-4152-b97b-613a3f4f8f61,DOOM METAL GAMES
f71defa6-a031-47a3-bc38-e32c45d564a1,QvQ Studio Ltd.
f71eaead-bc2e-482a-aba5-00cb91069da1,Pixel Theory Games
f71fcdfc-4e4a-4159-b809-99aff0430b0e,Korozif
f7200da6-2db6-4cd2-b5c3-343cebe0044d,car10game
f72169a3-916e-4b21-96db-e3a107431f0f,Daniel Davies
f7222945-45ca-4ddf-b591-5ce587a6122f,Fat Walrus Games
f722c59b-7ee3-4357-98fd-4807c3e00082,Sylvestrina
f7231b34-d53a-4f53-bf99-e8026360c5ba,Teaklab
f7232557-5627-4bbb-a3ac-118b2fab9b18,RVT
f724e88f-84c1-4790-8933-2e89b50011c2,War game studio
f7253be9-8332-48ad-9437-75c406dcdcc4,TotoGame Studio
f726cbd4-dbac-40cd-825f-1e437b1aa788,Excentiner Studio
f728e20f-c38e-444d-a983-d31283c2072b,BLACK MAGIC
f7294dc7-a415-4f05-8929-5371a642cfd1,Mystic Remedy
f72c204c-b021-4683-89b7-b1ac1dc1d2d2,Unwieldly Systems
f72c6574-45a3-4128-a86e-c7deb67cb614,å¤œç¥žä¸�è¯´è¯�
f72c6c40-97f2-4a83-b6c0-8ae1bef728d8,Lightmare Studio
f72dd4d7-813f-4071-b752-6167a1b42a79,"SIMS CO., LTD."
f72ebf2d-d912-43f8-b060-7bc88c0a92a2,BurGum Games
f731d5ab-4959-49ab-ab94-61e861d9cde5,Big Dumb Fun Games
f73481d0-eef5-4240-8ed5-61f2d0c6bdd8,Ben Byford
f734916e-5e5c-4e42-b810-0f7388d0f2c5,Viktoriia Matusevych
f73649a4-2c35-4f11-817e-b0df9c146485,Gabe Zimbler
f73876e2-b51e-4a29-9b83-1ab3be49863c,Imagination Rabbit
f738f36e-84b0-4d4f-8b55-c0b9de283cd1,Bogemic Games
f738f749-67bf-418d-af9c-260219e33b9f,metricminds GmbH & Co KG
f73a7d5f-499e-427f-9a07-8a94f2b262f3,Minibyte
f73d31bb-43b9-4baa-bbd8-7379606f289a,Jake Elliott
f73eb747-bf6b-4445-8af5-f8328c5e8dc7,Vikerlane
f73f1811-a6e0-4233-ae9b-318e73ca4e11,Tenball
f7402654-0662-42fb-9ff1-c3d5eee0d98c,Zachary Duer
f74068d9-dd2e-41de-9b00-04e90cb24a24,Tatum Going
f740eb32-3210-48bc-9b40-8612a27022b9,IriySoft
f74140ff-7baa-4c2d-80db-77403f620f95,Seiruzan
f7419ad3-3ec9-4aaa-a259-d1b51c348f34,MOSS
f741baf1-98b8-4f95-ba8a-59d6b435de1d,Nezashiron Games
f7420a66-bbc7-4409-a157-bb04dc27ce89,ShallowStomach
f742ba01-7901-485d-89cb-2af2c517e86c,IronZog
f7433f59-3990-4e6d-b767-28d5f0318d7e,lordmartin101
f743daa2-0482-45e8-8a80-da8b065b02eb,carb
f74489af-8199-4515-99f1-b50e1a6320b2,Sch.Black plastic
f7459445-af9a-49a9-9f5a-25c399be79b0,SEAStoriesStudio
f74737db-162e-4374-970e-3d308cf3b8fd,Jaden Romilio
f7476684-78ba-4b8d-975a-9a5ed4a8bce9,Pierre Feuille Studio
f74817a7-44d2-40fd-8cf8-1dfeb3c188b3,KRAKATOA STUDIOS
f74862df-445a-47a0-9069-9824895da0a1,Alex Franco
f7486612-7146-4c61-9935-ad29e7ebc760,Multi_ChoiceGames
f74883e6-72ed-4b9c-a816-f47f551db761,Puzzle Lab
f749d499-ebc4-44b1-8af8-d952260ad5f9,Stephen Wu
f74a0ea7-5f88-4050-8dd2-538ca20235f7,SHANTOBE
f74a7c7b-2ab9-4528-a5b3-01bc196ab8cd,Chop Chop Games
f74ca76b-17ac-44a2-909b-49c175f949f4,Joshua Rice
f74d3ee5-30fc-4ff3-910e-51511c71f299,å¸¸å·žå¸‚å�Žè“�å¾·è½¯ä»¶ç§‘æŠ€æœ‰é™�å…¬å�¸
f7507533-6bbf-459b-b235-8ed1dc791d68,Bail! Enemy Jet!
f751d171-366e-4b1f-9abe-22616de61d1e,Mysteria Studio
f75326de-143c-492a-bab9-7d82b0d41754,Animvs Game Studio
f753bee8-25ca-4066-9809-c40d1c83cb4e,Girl's Software
f754166c-562e-4504-90f4-46ac1240c6d0,AnimeGames
f756902f-1ba6-443d-a81d-5efb9f94ff10,Good Catch Games
f756dd15-1bfb-4c88-b928-7ff808f68f48,Jack Gloyens
f75bc9cd-6e33-437e-ab3b-e3adf79706ee,4-Panel Footprint
f75c4a20-383b-42cb-978f-0275b304b50b,Mitchell Howard
f75d60ac-6b46-4c59-b3cb-aa8a67d7bfe5,Henry Gagnon
f75d7d85-b0f0-4d92-92e6-b1c04e72e2e4,è¥¿æ¸¸å¤–ä¼ 
f75da31c-23b0-49a8-abbe-435cbcf299e7,Ricardo Fonseca
f760b29a-626c-48fb-b8eb-92baeeb684f4,Goodwolf Studio
f760cbc1-2887-4fd3-8215-02db6d7f9060,Wang Liwen
f76107da-dc8a-4015-a7fa-0b35f536f9d6,"ODAKO Co.,Ltd."
f7629986-c4f9-4fdb-b74d-02f8d7556c55,Wackytoaster
f763b990-1e6e-4b43-ba0a-d91c22984085,Appci
f7649d59-f068-4d42-a46f-d44698ab7556,Wrong Reality
f765edf6-97ed-4079-9fe4-004346861d1b,UNICORE Games Studios
f766c3d7-d899-4cce-813e-49bf4d16711b,skullpixl
f767ece6-df4e-44dd-8d29-94877eb2aa94,MiraiYana
f767f1e5-c788-4bab-bf21-ccb702087624,Dire Wolf
f7694483-ed81-4838-bc4d-bc2b1b985473,targim.
f769d761-287c-4ee8-8aa3-ce70ff13eb09,IndividualGames
f76adced-0376-40f9-a24a-46e3fc6ce9dd,Sam Mahony
f76c50b6-1cba-42b3-a443-db8dc006e8cf,0_stamina
f76d339e-0020-44df-905d-39c2287602cd,Lusionsoft
f76e484d-b0b6-447c-94ec-24269eded612,Alagard Software
f76e763b-78e8-4e77-ace7-9972441e3973,Lingtan Studio
f76eec75-90d7-422b-9113-d4e83166d7c2,Dragon Ducky Gaming
f76f937f-b25a-4802-adbc-946ca734cb71,Zabuza Labs
f76fed2b-9384-445b-a42d-4e2d67ff2d2e,PartyBunchDev
f770b39a-34ef-4fab-a972-9eae3be63de9,Breakpoint One GmbH
f770c11f-a265-405a-87f7-b0c2cb22ebbc,Dandy Dino Studio
f770e67a-0b3c-4d60-9a2b-afffd695dad8,Fossil Games
f77261f3-805c-4901-91c1-16e66116417b,Azaknora
f77338ba-e27c-48c4-8fad-e1d230403093,EmberSparkz
f7762396-e195-4283-8e4f-7d5c2a809fa3,SingheWang
f777b270-513b-4983-81d3-6c7a128d6705,Brute Farce
f7781e1a-4323-4ee7-93a8-72eba8fc0ef0,Atley Loughridg
f778853e-49b9-4f6f-a0d1-9fe19b717219,Petite Games
f77b44af-ec52-4429-9501-9651706fdc7d,SuperBlast
f77cb790-2327-4044-badf-653e8cf19ab8,Thylacine Studios
f77cf1c0-7660-4d58-9fc6-bdcd7ed83df2,Moonfish Studio
f77d199c-897d-425e-b714-cc95c556ceab,Blackmoth Entertainment
f77ee27b-600a-4c3b-9f02-fdbaa2168d82,Rutger van Dijk
f77ee791-4ba4-4a66-bd7a-8a4925969426,Amanito Computing
f77ff787-1d79-43fe-8963-55b1edf21bbb,Synter Games
f780050b-b93e-4077-94c3-398d96f9aca2,å²›å�¶æ¸¸æˆ�
f7803687-3de7-4e0c-b800-d2cd8e47f921,DawacaGames
f780dc2c-77a6-4ac4-8065-790bac58cc94,é—‡ã�®ãƒ€ãƒ¼ã‚¯
f782b3b6-ef60-4e80-a5a3-20ee001fc20e,Randy Becker
f782fdea-b4df-4664-990d-8c20a8fc2af1,Bazzucco Entertainment
f7844fa6-7e59-4f71-9e38-f1e82e2692cf,Excited Cave Games
f78460a0-ade6-4b35-8533-32b85c1c20ce,Kodobur Games
f786fe60-67f2-486a-af5b-a1fe65b1ae6b,Blue Pin Studio
f78782e6-89ac-4cd7-a3f6-3440854a7258,Swimming Scorpions
f788193d-fd23-4c32-9801-22306d365626,FINALgames
f788afad-c956-49ff-aedb-1ac180eee116,Wolf Pack
